,timestamp,image,camera_id,latitude,longitude,height,width,md5,status,date,time,time zone
41,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/62077708-33ec-4bbb-beb3-dae7d21a9583.jpg,5794,1.3309693,103.9168616,480,640,3c2369aef7979d628521cb65d6959dae,healthy,2019-01-01,05:59:41,08:00
42,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/b2ba0923-b272-453f-bb32-19d822f1649c.jpg,5795,1.326024822,103.905625,480,640,d6085f72f94fa08eccf3be85074baa72,healthy,2019-01-01,05:59:41,08:00
43,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/21401525-a458-4339-8d90-f4a66ffcdd9a.jpg,5797,1.322875288,103.8910793,288,384,9673c121833a40005317c9bcdd146740,healthy,2019-01-01,05:59:41,08:00
44,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/b2b8888c-c516-46de-8378-87a6fb133883.jpg,5798,1.32036078126842,103.877174116489,288,384,7d26fcef619e6c9a7fcdafe63d24ebb5,healthy,2019-01-01,05:59:41,08:00
45,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/d1e5ea17-d0a3-4e4f-8c8b-1c97d30d860f.jpg,5799,1.328171608,103.8685191,288,384,f94c8b2055b937eb700842ea7611b9c2,healthy,2019-01-01,05:59:41,08:00
46,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/ffe7c5c8-c8de-45bf-bc00-3614b39ac8df.jpg,6701,1.329334,103.858222,480,640,7537ac20f3500c1f51ac2ba0d1f32934,healthy,2019-01-01,05:59:41,08:00
47,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/848c5590-546d-4cc3-b6e3-3ce164eaf4b0.jpg,6703,1.328899,103.84121,480,640,238663fcf4d7c3fc4ce601138a0b7e6d,healthy,2019-01-01,05:59:41,08:00
48,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/2612e115-1a1f-4250-853c-3516b99ce66e.jpg,6704,1.32657403632366,103.826857295633,288,384,b065cbb56cfdb5eeb24dd7b738c029ba,healthy,2019-01-01,05:59:41,08:00
49,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/7b106643-ad90-4347-8d80-d804617a4536.jpg,6705,1.332124,103.81768,480,640,bba03390735ce1b27baaaca874ff862b,healthy,2019-01-01,05:59:41,08:00
50,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/78fefe79-62b6-4151-9a74-d1f9c4a7848c.jpg,6706,1.349428893,103.7952799,480,640,9d5b615355d9487c755c51b66c2ecbf3,healthy,2019-01-01,05:59:41,08:00
51,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/0b729efc-09eb-4d92-8ce7-eddcefa50b12.jpg,6708,1.345996,103.69016,480,640,924c96e6966d9590ace6fdfc88941479,healthy,2019-01-01,05:59:41,08:00
52,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/bba9f3c9-fe05-4398-9262-480543209018.jpg,6710,1.344205,103.78577,480,640,38c6e4d7b2fb57f61f5e474e75302eba,healthy,2019-01-01,05:59:41,08:00
53,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/7a60fd03-9c6a-435a-bec3-d28462153c88.jpg,6711,1.33771,103.977827,480,640,4be2226dade67138817b71fa996ad4f1,healthy,2019-01-01,05:59:41,08:00
54,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/50847b3f-dc1d-496c-9f15-d6fc188aee8a.jpg,6712,1.332691,103.770278,480,640,41d83b14a149bf6a57305e728626aac8,healthy,2019-01-01,05:59:41,08:00
